StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,age,pid_base,pidstr_d,pidstr_r,pidlean,ideol,trust_1,trust_2,trust_3,trust_4,trust_DO,followpol,intro,rep1,rep2,acq1,acq2,hyp1,hyp2,incomp1,incomp2,breach1,breach2,educ,gender,race,income,age,troll,troll_oe,debrief,psid,pid,r1dr,r2dr,b1dr,b2dr,i1dr,i2dr,hyp1dr,hyp2dr,hyp1to,FL_39_DO,FL_46_DO,FL_55_DO,FL_43_DO,FL_59_DO,FL_60_DO
7/15/19 16:21,7/15/19 16:23,0,76.112.242.160,100,110,1,7/15/19 16:23,R_11aUoZ4J8IJ4A1b,,,,,42.77630615,-83.27480316,anonymous,EN,28,2,,1,,2,2,2,2,2,2|3|4|1,2,1,2,2,2,3,2,2,2,2,2,2,5,1,3,7,28,1,,na,uHt3RyJV9q26qQ_aoo1vsg**,1521999291,Democratic,Republican,Republican,Democratic,Democrat,Republican,Republican,Democratic,Obama,FL_40,FL_48,FL_56,FL_45,Replication2|Replication1,Hypocrisy1|Incompetence2|Acquiescence1|Breach1|Breach2|Hypocrisy2|Acquiescence2|Incompetence1
7/15/19 16:21,7/15/19 16:23,0,209.48.43.22,100,121,1,7/15/19 16:23,R_3CDTgR0aSKHM2gR,,,,,37.75100708,-97.8219986,anonymous,EN,19,1,2,,,4,2,2,2,2,1|3|4|2,2,1,2,2,2,4,1,2,1,3,3,2,3,2,2,3,19,1,,No,uHt3RyJV9q3gh88NtiyPaQ**,1585268743,Republican,Democratic,Democratic,Republican,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_47,FL_57,FL_45,Replication2|Replication1,Hypocrisy1|Incompetence2|Acquiescence1|Hypocrisy2|Acquiescence2|Incompetence1|Breach1|Breach2
7/15/19 16:21,7/15/19 16:23,0,104.191.70.104,100,133,1,7/15/19 16:23,R_yJR7aVVoMuKN3YR,,,,,34.19309998,-118.1383057,anonymous,EN,57,1,2,,,2,2,2,2,2,3|2|1|4,3,1,3,3,3,3,3,3,3,3,4,3,3,2,,6,1961,1,,,uHt3RyJV9q0aNU9uzBkKlg**,1612843625,Republican,Democratic,Democratic,Republican,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_47,FL_57,FL_45,Replication1|Replication2,Incompetence1|Hypocrisy2|Acquiescence2|Breach2|Hypocrisy1|Acquiescence1|Breach1|Incompetence2
7/15/19 16:21,7/15/19 16:23,0,104.63.38.144,100,102,1,7/15/19 16:23,R_3RyEpgYyI4qjgDu,,,,,38.30780029,-85.73590088,anonymous,EN,16,2,,1,,8,4,4,4,4,1|3|4|2,1,1,1,4,4,3,1,3,4,3,4,4,4,2,1,7,13,1,,,uHt3RyJV9q3iTYj_ML6uEA**,1503700690,Democratic,Republican,Democratic,Republican,Republican,Democrat,Republican,Democratic,Obama,FL_40,FL_47,FL_57,FL_45,Replication1|Replication2,Hypocrisy1|Acquiescence1|Acquiescence2|Incompetence2|Breach2|Incompetence1|Hypocrisy2|Breach1
7/15/19 16:21,7/15/19 16:24,0,50.233.189.242,100,137,1,7/15/19 16:24,R_3EYm4bDB97xPWge,,,,,45.52070618,-122.688797,anonymous,EN,34,1,1,,,1,3,3,3,2,2|4|3|1,3,1,3,3,3,3,3,3,3,3,3,3,5,1,1,9,34,1,,,uHt3RyJV9q2nZGW2JojDYQ**,1397221186,Democratic,Republican,Democratic,Republican,Republican,Democrat,Democratic,Republican,Trump,FL_40,FL_47,FL_57,FL_44,Replication1|Replication2,Breach2|Acquiescence1|Hypocrisy1|Hypocrisy2|Breach1|Incompetence1|Acquiescence2|Incompetence2
7/15/19 16:21,7/15/19 16:25,0,75.46.128.125,100,209,1,7/15/19 16:25,R_2QJU46u3grPyLQT,,,,,32.81790161,-96.63189697,anonymous,EN,20,3,,,2,6,2,4,4,3,3|2|1|4,3,1,3,2,3,1,4,2,1,1,5,1,5,1,2,6,20,2,Iejsnssbdbdbdbdbdbd,,uHt3RyJV9q3N8bbGHGSdng**,1587847969,Republican,Democratic,Democratic,Republican,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_47,FL_57,FL_45,Replication1|Replication2,Incompetence2|Hypocrisy1|Acquiescence2|Acquiescence1|Breach1|Incompetence1|Hypocrisy2|Breach2
7/15/19 16:21,7/15/19 16:25,0,154.21.101.251,100,206,1,7/15/19 16:25,R_2QYXmZzakOl8fsV,,,,,33.27270508,-111.8277969,anonymous,EN,25,1,1,,,1,4,4,4,4,3|4|1|2,1,1,1,2,2,2,2,2,3,1,2,3,5,1,1,9,25,2,ownd,is great,uHt3RyJV9q0PLB0GCDfgUA**,1611186161,Republican,Democratic,Republican,Democratic,Democrat,Republican,Democratic,Republican,Trump,FL_41,FL_48,FL_56,FL_44,Replication1|Replication2,Breach2|Incompetence2|Hypocrisy1|Acquiescence2|Incompetence1|Breach1|Hypocrisy2|Acquiescence1
7/15/19 16:21,7/15/19 16:25,0,72.179.246.236,100,217,1,7/15/19 16:25,R_3hsZPoIlHCDwDNn,,,,,26.88969421,-99.25060272,anonymous,EN,62,1,1,,,2,2,3,2,1,1|4|2|3,2,1,4,5,3,3,2,3,5,3,2,2,3,1,1,2,62,1,,,uHt3RyJV9q3NRqMdFDfh8A**,1111745182,Republican,Democratic,Democratic,Republican,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_47,FL_57,FL_45,Replication1|Replication2,Incompetence1|Hypocrisy1|Incompetence2|Acquiescence2|Breach2|Hypocrisy2|Acquiescence1|Breach1
7/15/19 16:21,7/15/19 16:25,0,47.201.124.167,100,227,1,7/15/19 16:25,R_3oQPTWZ2iRJjC4I,,,,,26.96670532,-82.35990143,anonymous,EN,63,3,,,3,4,2,3,4,3,3|1|2|4,1,1,3,3,4,4,4,3,3,4,3,3,5,2,1,8,63,1,,,uHt3RyJV9q2EICbOHwHUuA**,1501180865,Republican,Democratic,Democratic,Republican,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_47,FL_57,FL_45,Replication1|Replication2,Incompetence2|Breach1|Breach2|Hypocrisy1|Hypocrisy2|Incompetence1|Acquiescence1|Acquiescence2
7/15/19 16:21,7/15/19 16:25,0,96.253.89.149,100,221,1,7/15/19 16:25,R_33dJJmvHWCM6c9Q,,,,,37.46380615,-77.39800262,anonymous,EN,63,1,1,,,2,2,2,2,3,1|2|4|3,1,1,5,5,2,2,5,5,3,5,5,3,4,2,1,7,63,1,,,uHt3RyJV9q2VY0aQ0j-uzQ**,1502561770,Democratic,Republican,Republican,Democratic,Republican,Democrat,Republican,Democratic,Obama,FL_40,FL_48,FL_57,FL_45,Replication1|Replication2,Acquiescence2|Hypocrisy2|Incompetence1|Acquiescence1|Hypocrisy1|Breach2|Incompetence2|Breach1
7/15/19 16:21,7/15/19 16:25,0,174.224.10.179,100,230,1,7/15/19 16:25,R_1dHvWosGGOpZBQH,,,,,45.48039246,-122.5890961,anonymous,EN,25,2,,2,,6,2,3,2,2,3|2|1|4,4,1,3,2,1,2,2,4,2,2,4,4,4,1,1,7,25,2,I didnt,,uHt3RyJV9q2--bpXC4oIig**,1606311766,Democratic,Republican,Democratic,Republican,Democrat,Republican,Democratic,Republican,Trump,FL_40,FL_47,FL_56,FL_44,Replication1|Replication2,Breach2|Acquiescence1|Acquiescence2|Incompetence2|Hypocrisy2|Incompetence1|Hypocrisy1|Breach1
7/15/19 16:21,7/15/19 16:25,0,40.138.90.50,100,245,1,7/15/19 16:25,R_sTIG7SO71FH6h8d,,,,,30.45480347,-97.7664032,anonymous,EN,62,3,,,1,3,2,3,2,3,2|1|3|4,2,1,3,3,2,2,3,3,3,3,3,3,4,2,2,7,62,1,,,uHt3RyJV9q1BIUKlUu_j0Q**,1311490915,Democratic,Republican,Republican,Democratic,Republican,Democrat,Democratic,Republican,Trump,FL_40,FL_48,FL_57,FL_44,Replication2|Replication1,Hypocrisy1|Incompetence2|Hypocrisy2|Breach2|Breach1|Acquiescence2|Acquiescence1|Incompetence1
7/15/19 16:21,7/15/19 16:25,0,98.118.240.154,100,257,1,7/15/19 16:25,R_1jO3jgzvzFxdb4O,,,,,38.33650208,-77.43659973,anonymous,EN,60,3,,,3,4,3,3,3,3,1|3|4|2,4,1,4,4,2,2,3,3,3,5,3,4,4,2,1,10,60,1,,,uHt3RyJV9q1XwrcuKQAE1Q**,1503768370,Republican,Democratic,Republican,Democratic,Democrat,Republican,Democratic,Republican,Trump,FL_41,FL_48,FL_56,FL_44,Replication1|Replication2,Breach1|Acquiescence2|Incompetence1|Breach2|Incompetence2|Hypocrisy1|Hypocrisy2|Acquiescence1
7/15/19 16:21,7/15/19 16:25,0,47.217.9.100,100,268,1,7/15/19 16:25,R_1iaQnRCYhpsB4rD,,,,,36.39750671,-97.91570282,anonymous,EN,58,2,,2,,8,1,1,1,1,1|4|2|3,3,1,5,5,5,5,5,5,5,5,5,5,2,1,1,3,58,1,,,uHt3RyJV9q3_7s50XMJYoQ**,1590816002,Republican,Democratic,Democratic,Republican,Republican,Democrat,Democratic,Republican,Trump,FL_41,FL_47,FL_57,FL_44,Replication1|Replication2,Acquiescence1|Incompetence1|Breach2|Incompetence2|Acquiescence2|Hypocrisy1|Hypocrisy2|Breach1
7/15/19 16:21,7/15/19 16:25,0,75.162.68.94,100,257,1,7/15/19 16:25,R_2sYyVPZb4czHXqT,,,,,41.62440491,-93.66940308,anonymous,EN,64,2,,2,,4,3,4,2,3,4|2|3|1,2,1,5,3,5,3,1,2,4,5,4,2,4,2,1,9,64,1,,,uHt3RyJV9q01dw7SOGqK2A**,1504013012,Republican,Democratic,Republican,Democratic,Republican,Democrat,Democratic,Republican,Trump,FL_41,FL_48,FL_57,FL_44,Replication1|Replication2,Acquiescence1|Hypocrisy1|Breach2|Incompetence1|Acquiescence2|Incompetence2|Hypocrisy2|Breach1
7/15/19 16:21,7/15/19 16:26,0,104.231.77.18,100,277,1,7/15/19 16:26,R_TaZa0lXyRQpEXXr,,,,,40.76229858,-82.52539825,anonymous,EN,52,2,,1,,,2,1,1,2,4|2|3|1,3,1,4,2,2,2,1,2,2,3,1,2,4,1,1,5,52,1,,,uHt3RyJV9q0Pa7iRylPkYQ**,1504508810,Democratic,Republican,Republican,Democratic,Democrat,Republican,Democratic,Republican,Trump,FL_40,FL_48,FL_56,FL_44,Replication1|Replication2,Acquiescence1|Breach2|Incompetence1|Hypocrisy1|Acquiescence2|Incompetence2|Breach1|Hypocrisy2
7/15/19 16:21,7/15/19 16:26,0,99.8.240.146,100,315,1,7/15/19 16:26,R_3RkXHzTypN22hKr,,,,,29.58940125,-98.52010345,anonymous,EN,45,3,,,2,5,3,3,2,3,3|2|4|1,1,1,4,4,4,3,4,4,3,3,4,4,4,1,4,10,45,1,,,uHt3RyJV9q3YED_ZDQrjbw**,1610809555,Democratic,Republican,Republican,Democratic,Democrat,Republican,Democratic,Republican,Trump,FL_40,FL_48,FL_56,FL_44,Replication2|Replication1,Acquiescence1|Incompetence1|Acquiescence2|Incompetence2|Breach1|Hypocrisy1|Breach2|Hypocrisy2
7/15/19 16:21,7/15/19 16:26,0,107.19.188.48,100,315,1,7/15/19 16:26,R_2RVRwF9M728b2uO,,,,,39.02990723,-96.83959961,anonymous,EN,35,3,,,3,4,2,2,1,1,4|1|3|2,3,1,4,3,3,3,3,3,3,4,3,3,5,1,4,6,35,1,,,uHt3RyJV9q2EDYPqmdH28A**,1585619889,Democratic,Republican,Democratic,Republican,Democrat,Republican,Democratic,Republican,Trump,FL_40,FL_47,FL_56,FL_44,Replication1|Replication2,Hypocrisy1|Incompetence2|Acquiescence1|Hypocrisy2|Breach1|Acquiescence2|Breach2|Incompetence1
7/15/19 16:21,7/15/19 16:27,0,75.15.8.82,100,378,1,7/15/19 16:27,R_28YhRoXmUMAs4Wd,,,,,39.6782074,-86.19760132,anonymous,EN,63,3,,,1,4,3,3,3,3,2|1|3|4,3,1,4,3,3,2,2,2,2,5,4,1,4,2,1,3,63,1,,,uHt3RyJV9q0D7NwDxRdfzg**,1528582891,Republican,Democratic,Republican,Democratic,Democrat,Republican,Democratic,Republican,Trump,FL_41,FL_48,FL_56,FL_44,Replication2|Replication1,Incompetence2|Acquiescence1|Breach2|Hypocrisy1|Acquiescence2|Hypocrisy2|Breach1|Incompetence1
7/15/19 16:21,7/15/19 16:28,0,72.241.87.132,100,383,1,7/15/19 16:28,R_2WSwlpjwBqOF859,,,,,41.65249634,-83.50849915,anonymous,EN,24,3,,,2,5,1,4,1,2,2|3|1|4,3,1,2,4,1,3,2,2,2,5,3,1,2,2,1,8,24,1,,,uHt3RyJV9q1w4kGuMaGzcg**,1595969469,Democratic,Republican,Republican,Democratic,Republican,Democrat,Republican,Democratic,Obama,FL_40,FL_48,FL_57,FL_45,Replication2|Replication1,Hypocrisy2|Acquiescence2|Incompetence1|Breach1|Breach2|Acquiescence1|Incompetence2|Hypocrisy1
7/15/19 16:21,7/15/19 16:28,0,107.77.232.153,100,408,1,7/15/19 16:28,R_3kuHOaRwTQrfOdb,,,,,32.44009399,-88.67829895,anonymous,EN,37,2,,1,,6,2,3,1,3,1|2|3|4,2,1,2,4,2,4,2,4,4,4,2,4,3,1,1,5,37,1,,,uHt3RyJV9q2sXjOjwGeziQ**,1435210918,Democratic,Republican,Democratic,Republican,Democrat,Republican,Democratic,Republican,Trump,FL_40,FL_47,FL_56,FL_44,Replication1|Replication2,Incompetence2|Hypocrisy1|Hypocrisy2|Incompetence1|Acquiescence1|Acquiescence2|Breach2|Breach1
7/15/19 16:21,7/15/19 16:28,0,68.114.95.240,100,433,1,7/15/19 16:28,R_sd1pjJxLnUj0YJr,,,,,42.20550537,-71.8391037,anonymous,EN,31,3,,,1,4,4,3,3,3,4|2|1|3,2,1,3,2,2,2,2,2,3,3,3,4,2,2,1,5,31,1,,,uHt3RyJV9q1VxPYED0FycA**,1599092111,Republican,Democratic,Republican,Democratic,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_48,FL_57,FL_45,Replication1|Replication2,Breach2|Hypocrisy2|Hypocrisy1|Incompetence2|Breach1|Acquiescence2|Incompetence1|Acquiescence1
7/15/19 16:23,7/15/19 16:29,0,66.161.193.18,100,399,1,7/15/19 16:29,R_3Pq7hRfr3MYEKoN,,,,,39.02999878,-84.55899811,anonymous,EN,41,1,2,,,4,2,2,2,2,4|1|2|3,4,1,5,5,5,3,4,4,2,4,4,4,3,1,3,2,41,1,,,uHt3RyJV9q1SDBiBEx4RjQ**,1504720814,Republican,Democratic,Republican,Democratic,Democrat,Republican,Republican,Democratic,Obama,FL_41,FL_48,FL_56,FL_45,Replication2|Replication1,Acquiescence2|Hypocrisy1|Acquiescence1|Breach2|Breach1|Incompetence2|Hypocrisy2|Incompetence1
7/15/19 16:21,7/15/19 16:31,0,107.141.185.94,100,570,1,7/15/19 16:31,R_3321sBp2LFffcGu,,,,,25.99200439,-80.27020264,anonymous,EN,24,1,2,,,2,3,3,3,2,4|2|3|1,2,1,3,3,3,3,2,3,3,3,3,3,3,1,2,2,24,1,,,uHt3RyJV9q262Ai3cEjcyg**,1494608787,Republican,Democratic,Democratic,Republican,Democrat,Republican,Republican,Democratic,Obama,FL_41,FL_47,FL_56,FL_45,Replication1|Replication2,Hypocrisy1|Breach2|Acquiescence1|Incompetence2|Acquiescence2|Incompetence1|Hypocrisy2|Breach1
7/15/19 16:21,7/15/19 16:34,0,108.218.182.170,100,757,1,7/15/19 16:34,R_1pVx8wG05PugUtp,,,,,33.97639465,-117.3340988,anonymous,EN,45,3,,,1,5,2,3,1,3,4|1|3|2,2,1,4,5,5,1,2,3,4,4,1,2,5,2,4,7,45,1,,"It was strange you used names of writers.  In some instances, you just got last names wrong.  ",uHt3RyJV9q13ptoiUHeikQ**,1502946302,Democratic,Republican,Republican,Democratic,Republican,Democrat,Republican,Democratic,Obama,FL_40,FL_48,FL_57,FL_45,Replication2|Replication1,Acquiescence2|Hypocrisy2|Incompetence2|Incompetence1|Acquiescence1|Hypocrisy1|Breach2|Breach1
7/15/19 16:21,7/15/19 16:35,0,172.58.99.139,100,809,1,7/15/19 16:35,R_1odOiS9CzLtrvTl,,,,,29.78050232,-95.51290131,anonymous,EN,26,1,1,,,1,1,1,2,3,4|2|1|3,2,1,4,3,1,3,2,2,1,4,2,1,2,3,1,5,26,1,,,uHt3RyJV9q18xcTp_xpu1w**,1448782843,Republican,Democratic,Democratic,Republican,Democrat,Republican,Democratic,Republican,Trump,FL_41,FL_47,FL_56,FL_44,Replication1|Replication2,Hypocrisy1|Incompetence2|Breach2|Breach1|Hypocrisy2|Acquiescence2|Acquiescence1|Incompetence1
7/15/19 17:04,7/15/19 17:08,0,73.23.186.120,100,220,1,7/15/19 17:08,R_3Jnj7v4ACEn6aXu,,,,,26.46960449,-81.8132019,anonymous,EN,64,1,2,,,2,1,3,2,3,3|4|1|2,2,1,2,2,1,3,1,1,1,5,1,1,5,2,1,9,64,1,,,uHt3RyJV9q0x-o76o03_kA**,1503263902,Republican,Democratic,Democratic,Republican,Democrat,Republican,Republican,Democratic,Obama,FL_41,FL_47,FL_56,FL_45,Replication1|Replication2,Acquiescence1|Acquiescence2|Breach2|Breach1|Hypocrisy1|Incompetence1|Incompetence2|Hypocrisy2
7/15/19 17:04,7/15/19 17:09,0,71.2.71.74,100,338,1,7/15/19 17:09,R_stny06wSMOECTuN,,,,,36.16659546,-115.3612976,anonymous,EN,57,2,,1,,6,2,4,1,3,3|1|4|2,1,1,4,4,4,3,3,3,3,4,3,4,3,2,1,10,57,1,,,uHt3RyJV9q1rUf4fT0I9pg**,1502442788,Republican,Democratic,Democratic,Republican,Democrat,Republican,Democratic,Republican,Trump,FL_41,FL_47,FL_56,FL_44,Replication2|Replication1,Hypocrisy2|Acquiescence1|Incompetence1|Acquiescence2|Incompetence2|Breach1|Hypocrisy1|Breach2
7/15/19 17:09,7/15/19 17:10,0,172.58.137.191,100,94,1,7/15/19 17:10,R_3KARvAMQliAi9P0,,,,,41.88250732,-87.71849823,anonymous,EN,21,2,,2,,6,2,2,2,3,1|3|4|2,2,1,2,1,1,2,2,3,2,1,2,4,2,1,1,1,21 years,2,vghhhi. nkguiib,ggghhj vvgjj. njiii vvgyu,uHt3RyJV9q3zmRUqnX33Dg**,1616399013,Republican,Democratic,Democratic,Republican,Democrat,Republican,Republican,Democratic,Obama,FL_41,FL_47,FL_56,FL_45,Replication2|Replication1,Breach2|Acquiescence2|Hypocrisy2|Breach1|Incompetence2|Acquiescence1|Incompetence1|Hypocrisy1
7/15/19 17:09,7/15/19 17:13,0,154.21.106.59,100,239,1,7/15/19 17:13,R_25XjtL9q9iwuFZf,,,,,40.45509338,-74.48709869,anonymous,EN,23,1,1,,,4,3,3,3,3,1|2|4|3,2,1,2,3,3,3,4,2,2,3,2,2,5,1,1,9,24,1,,Awesome,uHt3RyJV9q2iv_TQL6os6Q**,1614930249,Democratic,Republican,Democratic,Republican,Republican,Democrat,Democratic,Republican,Trump,FL_40,FL_47,FL_57,FL_44,Replication1|Replication2,Hypocrisy2|Acquiescence1|Acquiescence2|Incompetence1|Breach1|Breach2|Hypocrisy1|Incompetence2
7/15/19 17:09,7/15/19 17:13,0,50.225.138.211,100,261,1,7/15/19 17:13,R_2ePBl0S55Tjewda,,,,,40.54469299,-105.1069031,anonymous,EN,25,1,2,,,2,2,2,2,1,2|1|4|3,2,1,2,2,2,2,2,2,3,4,4,3,3,2,1,3,25,1,,,uHt3RyJV9q23pMwOkQxCsg**,1610891776,Democratic,Republican,Democratic,Republican,Republican,Democrat,Republican,Democratic,Obama,FL_40,FL_47,FL_57,FL_45,Replication2|Replication1,Acquiescence1|Incompetence1|Hypocrisy1|Breach2|Breach1|Hypocrisy2|Incompetence2|Acquiescence2
7/15/19 17:09,7/15/19 17:13,0,72.130.70.229,100,290,1,7/15/19 17:13,R_1C4no49mXpgcrnq,,,,,21.28900146,-157.8027954,anonymous,EN,62,4,,,3,8,1,2,2,3,1|4|3|2,4,1,2,3,3,3,4,3,3,5,2,4,4,1,3,3,62,1,,,uHt3RyJV9q0EiCma94QWJw**,1504417296,Republican,Democratic,Republican,Democratic,Democrat,Republican,Democratic,Republican,Trump,FL_41,FL_48,FL_56,FL_44,Replication2|Replication1,Acquiescence1|Breach1|Hypocrisy2|Breach2|Incompetence1|Hypocrisy1|Incompetence2|Acquiescence2
7/15/19 17:09,7/15/19 17:14,0,107.77.199.130,100,296,1,7/15/19 17:14,R_3rNwWRNCh361qnL,,,,,32.75819397,-97.10030365,anonymous,EN,20,2,,2,,5,3,3,2,2,2|3|4|1,1,1,2,5,3,3,1,1,1,3,1,1,2,1,2,11,20,1,,,uHt3RyJV9q3BgK8ByIie5Q**,1602154096,Republican,Democratic,Republican,Democratic,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_48,FL_57,FL_45,Replication1|Replication2,Hypocrisy1|Incompetence2|Breach2|Acquiescence1|Incompetence1|Acquiescence2|Breach1|Hypocrisy2
7/15/19 17:09,7/15/19 17:14,0,172.96.33.217,100,318,1,7/15/19 17:14,R_3rPrb4Y9rvJdmHF,,,,,43.6598053,-70.25469971,anonymous,EN,62,3,,,3,4,2,2,2,2,3|1|2|4,4,1,4,4,2,2,3,3,3,4,3,3,3,2,1,3,62,1,,,uHt3RyJV9q1fCsP_bp3nTw**,1507963443,Democratic,Republican,Democratic,Republican,Republican,Democrat,Republican,Democratic,Obama,FL_40,FL_47,FL_57,FL_45,Replication1|Replication2,Acquiescence1|Hypocrisy1|Hypocrisy2|Incompetence1|Incompetence2|Breach2|Breach1|Acquiescence2
7/15/19 17:04,7/15/19 17:17,0,68.45.158.14,100,794,1,7/15/19 17:17,R_pMnq2tCiHZJ6WnD,,,,,39.5,-86.17970276,anonymous,EN,26,1,2,,,2,2,3,2,3,4|1|3|2,3,1,4,4,4,1,3,2,4,5,4,4,3,2,1,4,26,1,,,uHt3RyJV9q1yz5dHPw5ZqA**,1336353043,Democratic,Republican,Republican,Democratic,Republican,Democrat,Republican,Democratic,Obama,FL_40,FL_48,FL_57,FL_45,Replication2|Replication1,Hypocrisy1|Incompetence2|Hypocrisy2|Breach1|Acquiescence2|Incompetence1|Breach2|Acquiescence1
7/15/19 17:10,7/15/19 17:18,0,76.105.74.33,100,460,1,7/15/19 17:18,R_2CB6wNP5Ox5CyA7,,,,,33.79200745,-84.20490265,anonymous,EN,20,1,2,,,3,1,1,1,2,4|1|3|2,3,1,4,2,3,3,2,2,5,3,4,3,3,1,2,4,20,1,,Cool study I definitely believed some were true,uHt3RyJV9q377dWt6mFj_A**,1615877536,Republican,Democratic,Republican,Democratic,Democrat,Republican,Democratic,Republican,Trump,FL_41,FL_48,FL_56,FL_44,Replication2|Replication1,Incompetence2|Incompetence1|Acquiescence1|Breach1|Hypocrisy2|Hypocrisy1|Acquiescence2|Breach2
7/15/19 17:09,7/15/19 17:19,0,96.38.159.149,100,630,1,7/15/19 17:19,R_3LbVJXfS1G4U0hc,,,,,39.498703,-119.8202057,anonymous,EN,51,1,2,,,2,2,4,2,3,1|3|4|2,2,1,3,4,3,1,2,1,1,3,2,2,3,2,1,6,51,1,,,uHt3RyJV9q12mvB1emz73A**,1449512433,Democratic,Republican,Republican,Democratic,Democrat,Republican,Democratic,Republican,Trump,FL_40,FL_48,FL_56,FL_44,Replication1|Replication2,Incompetence2|Breach1|Acquiescence1|Hypocrisy2|Breach2|Incompetence1|Acquiescence2|Hypocrisy1
7/15/19 17:25,7/15/19 17:27,0,172.58.99.31,100,104,1,7/15/19 17:27,R_3oMBJBIeudIy7e6,,,,,29.78050232,-95.51290131,anonymous,EN,21,2,,1,,5,1,2,2,4,1|2|4|3,2,1,2,3,2,4,4,4,5,3,4,1,3,2,1,3,21,2,Make husband kicks Hannah Knox,Greed Jamal isn't hang inmates ux CNI,uHt3RyJV9q0bXGUjAwXifg**,1597295328,Republican,Democratic,Democratic,Republican,Democrat,Republican,Republican,Democratic,Obama,FL_41,FL_47,FL_56,FL_45,Replication1|Replication2,Incompetence1|Acquiescence1|Acquiescence2|Incompetence2|Breach1|Hypocrisy2|Hypocrisy1|Breach2
7/15/19 17:25,7/15/19 17:27,0,24.145.12.180,100,100,1,7/15/19 17:27,R_3r2I32k6HRnMV01,,,,,39.79229736,-79.81269836,anonymous,EN,23,4,,,2,8,1,1,1,3,4|1|3|2,5,1,1,5,5,5,5,5,5,5,5,5,2,2,1,1,23,1,,,uHt3RyJV9q2Cq0I9rGrdcg**,1507188167,Republican,Democratic,Democratic,Republican,Democrat,Republican,Republican,Democratic,Obama,FL_41,FL_47,FL_56,FL_45,Replication1|Replication2,Breach2|Acquiescence2|Acquiescence1|Hypocrisy1|Incompetence1|Breach1|Hypocrisy2|Incompetence2
7/15/19 17:25,7/15/19 17:29,0,107.77.169.6,100,223,1,7/15/19 17:29,R_1KcDHozkj9lB2Zt,,,,,29.74220276,-95.49030304,anonymous,EN,25,2,,1,,2,1,3,2,2,1|4|2|3,2,1,2,3,2,2,3,3,4,3,4,3,4,1,4,8,25,1,,,uHt3RyJV9q0ApeATZ_CrTQ**,1616280405,Republican,Democratic,Republican,Democratic,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_48,FL_57,FL_45,Replication1|Replication2,Acquiescence1|Breach1|Breach2|Hypocrisy1|Hypocrisy2|Acquiescence2|Incompetence2|Incompetence1
7/15/19 17:04,7/15/19 17:29,0,150.228.31.121,100,1516,1,7/15/19 17:29,R_24GgH4EOfZRUIQC,,,,,39.67959595,-104.9626007,anonymous,EN,56,4,,,3,8,1,2,1,3,1|2|3|4,2,1,5,5,5,5,5,5,5,5,5,5,4,1,1,7,56,1,,Ha!,uHt3RyJV9q05ZNaTKXtvCQ**,1503560175,Democratic,Republican,Republican,Democratic,Republican,Democrat,Democratic,Republican,Trump,FL_40,FL_48,FL_57,FL_44,Replication2|Replication1,Hypocrisy2|Hypocrisy1|Incompetence2|Acquiescence2|Breach1|Acquiescence1|Breach2|Incompetence1
7/15/19 17:25,7/15/19 17:29,0,107.199.242.91,100,265,1,7/15/19 17:29,R_3k6zMo4h69GSwTh,,,,,40.04969788,-122.0991974,anonymous,EN,61,3,,,3,6,2,3,3,2,4|2|1|3,3,1,2,3,3,2,2,3,2,4,2,2,3,1,1,5,61,1,,,uHt3RyJV9q32ZZphdRa3yw**,1534561394,Democratic,Republican,Republican,Democratic,Republican,Democrat,Democratic,Republican,Trump,FL_40,FL_48,FL_57,FL_44,Replication2|Replication1,Acquiescence2|Breach1|Breach2|Acquiescence1|Incompetence2|Hypocrisy1|Incompetence1|Hypocrisy2
7/15/19 17:25,7/15/19 17:31,0,174.255.144.235,100,349,1,7/15/19 17:31,R_2aVNFxioj0ejV54,,,,,37.75100708,-97.8219986,anonymous,EN,38,3,,,3,6,2,3,2,2,4|2|1|3,3,1,3,3,3,3,3,3,3,3,3,3,3,1,1,4,38,1,,,uHt3RyJV9q1b8jMQxSQ9_g**,1610285605,Republican,Democratic,Republican,Democratic,Republican,Democrat,Democratic,Republican,Trump,FL_41,FL_48,FL_57,FL_44,Replication1|Replication2,Hypocrisy1|Breach2|Incompetence1|Acquiescence2|Incompetence2|Breach1|Hypocrisy2|Acquiescence1
