CaseId,WEIGHT,RND_01,PID1,PIDA,PIDB,PIDI,PartyID5,PartyID7,RANDOMO,DATE_Q2BEG,TIME_Q2BEG,Q2_INSERT,Q2,DATE_Q2END,TIME_Q2END,DATE_Q3BEG,TIME_Q3BEG,Q3_INSERT,Q3,DATE_Q3END,TIME_Q3END,TIME_Q4BEG,DATE_Q4BEG,Q4,DATE_Q4END,TIME_Q4END,Q5,Q6,Q7,RELIG,RELIG_OE,ATTEND,D3,D4,D5,IDEO,STARTDT,ENDDT,duration,SURV_MODE,Device,GENDER,AGE,AGE4,AGE7,RACETHNICITY,EDUC,EDUC4,MARITAL,EMPLOY,INCOME,STATE,REGION4,REGION9,METRO,INTERNET,HOUSING,HOME_TYPE,PHONESERVICE,HHSIZE,HH01,HH25,HH612,HH1317,HH18OV
316,0.237836983,0,3,,,1,2,3,3,20180328,55811,0,3,20180328,55819,20180328,55788,0,4,20180328,55805,55805,20180328,2,20180328,55811,3,3,4,1,,4,1,2,,2,3/28/18 15:29,3/28/18 15:30,1,2,Desktop,2,29,1,2,1,12,4,1,1,10,IN,2,3,1,1,2,3,4,2,0,0,0,0,2
319,1.23458444,1,2,,2,,5,6,2,20180328,44525,1,3,20180328,44538,20180328,44550,1,3,20180328,44564,44538,20180328,4,20180328,44550,4,4,4,10,,1,2,,,4,3/28/18 12:21,3/28/18 12:23,1,2,Desktop,1,60,4,5,1,10,3,1,1,17,NJ,1,2,1,1,1,1,2,3,0,0,0,0,3
320,0.224055349,0,3,,,2,4,5,6,20180331,62543,0,3,20180331,62558,20180331,62526,0,4,20180331,62543,62508,20180331,2,20180331,62526,4,4,5,2,,5,2,,,4,3/31/18 17:21,3/31/18 17:23,2,2,Desktop,1,67,4,6,1,10,3,3,2,16,IL,2,3,1,1,3,1,4,1,0,0,0,0,1
321,1.291027337,1,1,2,,,1,2,2,20180329,77038,1,3,20180329,77048,20180329,77051,1,3,20180329,77052,77048,20180329,3,20180329,77051,3,2,3,12,,4,3,,2,6,3/29/18 21:23,3/29/18 21:24,1,2,Smartphone,1,28,1,2,2,9,2,5,1,6,GA,3,5,1,0,2,4,4,2,0,0,0,0,2
325,0.288128091,0,3,,,1,2,3,4,20180330,30997,0,3,20180330,31007,20180330,30974,0,3,20180330,30997,31007,20180330,2,20180330,31030,3,3,4,2,,4,2,,,4,3/30/18 8:35,3/30/18 8:37,2,2,Tablet,1,29,1,2,4,12,4,5,1,7,IL,2,3,1,1,1,3,4,6,0,0,0,1,7
328,0.884263686,1,3,,,2,4,5,5,20180328,38519,1,4,20180328,38536,20180328,38536,1,3,20180328,38551,38489,20180328,2,20180328,38519,3,4,4,11,,2,2,,,4,3/28/18 10:41,3/28/18 10:43,2,2,Desktop,1,67,4,6,1,13,4,1,4,15,AZ,4,8,1,1,1,1,2,2,0,0,0,0,2
335,0.542515798,0,1,1,,,1,1,4,20180328,75475,0,4,20180328,75488,20180328,75454,0,4,20180328,75475,75488,20180328,3,20180328,75515,3,2,3,9,,2,1,2,,2,3/28/18 20:56,3/28/18 21:00,3,2,Smartphone,2,69,4,6,1,13,4,3,1,11,MA,1,1,1,1,1,3,3,5,0,0,0,0,5
336,0.463762329,1,2,,2,,5,6,2,20180329,21249,1,3,20180329,21294,20180329,21312,1,3,20180329,21333,21294,20180329,3,20180329,21312,3,3,3,1,,2,2,,,4,3/29/18 5:53,3/29/18 5:56,3,2,Desktop,2,71,4,6,1,10,3,6,5,9,OR,4,9,1,1,1,1,1,2,0,0,0,0,2
343,0.290759827,1,4,,,3,3,4,4,20180328,46640,1,1,20180328,46658,20180328,46614,1,2,20180328,46640,46658,20180328,2,20180328,46686,3,3,3,11,,1,2,,,4,3/28/18 12:56,3/28/18 13:00,4,2,Smartphone,1,30,2,2,4,11,3,3,1,8,NY,1,2,1,1,2,2,5,1,0,0,0,0,1
344,0.352991606,0,1,1,,,1,1,6,20180328,32173,0,2,20180328,32176,20180328,32158,0,2,20180328,32173,32150,20180328,2,20180328,32158,3,3,3,2,,5,1,2,,2,3/28/18 8:55,3/28/18 8:56,1,2,Smartphone,2,42,2,3,4,10,3,1,1,10,CA,4,9,1,1,1,1,4,5,0,0,2,0,3
345,0.751918411,1,4,,,3,3,4,1,20180328,60360,1,2,20180328,60373,20180328,60373,1,1,20180328,60387,60387,20180328,2,20180328,60398,3,4,5,11,,1,3,,2,6,3/28/18 16:45,3/28/18 16:47,2,2,Desktop,1,49,3,4,1,9,2,1,6,3,FL,3,5,1,1,1,4,5,2,0,0,0,0,2
346,0.223526619,1,1,1,,,1,1,1,20180329,43202,1,4,20180329,43215,20180329,43215,1,3,20180329,43232,43232,20180329,2,20180329,43244,4,3,4,1,,2,1,2,,2,3/29/18 11:59,3/29/18 12:01,1,2,Smartphone,2,58,3,5,1,11,3,1,6,11,IA,2,4,1,1,1,4,3,3,0,0,0,0,3
354,3.825122512,1,2,,2,,5,6,1,20180403,44640,1,4,20180403,44693,20180403,44693,1,4,20180403,44696,44696,20180403,4,20180403,44702,3,3,3,2,,2,3,,3,5,4/3/18 12:17,4/3/18 12:25,8,2,Smartphone,2,24,1,1,4,10,3,6,1,9,TX,3,7,1,1,1,1,4,2,0,0,0,0,2
356,1.327589509,0,3,,,3,3,4,6,20180328,68996,0,3,20180328,69004,20180328,68984,0,3,20180328,68996,68965,20180328,3,20180328,68983,4,3,4,2,,4,2,,,4,3/28/18 19:08,3/28/18 19:10,1,2,Desktop,1,56,3,5,1,9,2,1,1,16,NJ,1,2,1,1,1,1,2,3,0,0,0,0,3
357,0.404233836,1,1,2,,,1,2,3,20180328,53035,1,3,20180328,53038,20180328,53027,1,3,20180328,53031,53031,20180328,3,20180328,53035,4,3,3,12,,8,2,,,4,3/28/18 14:42,3/28/18 14:44,1,2,Desktop,2,36,2,3,1,13,4,1,1,14,IN,2,3,1,1,1,1,4,4,0,1,1,0,2
360,0.529670399,0,3,,,1,2,3,6,20180329,44348,0,2,20180329,44358,20180329,44328,0,2,20180329,44348,44316,20180329,2,20180329,44328,4,4,3,14,pagan,1,1,2,,2,3/29/18 12:18,3/29/18 12:20,2,2,Desktop,2,26,1,2,1,11,3,1,7,12,IA,2,4,1,1,1,1,1,2,0,0,0,0,2
361,0.296231748,0,1,2,,,1,2,6,20180328,54347,0,4,20180328,54364,20180328,54314,0,2,20180328,54347,54265,20180328,3,20180328,54314,3,2,3,1,,5,3,,3,5,3/28/18 15:03,3/28/18 15:07,3,2,Desktop,1,59,3,5,1,9,2,1,3,8,MN,2,4,1,1,2,3,2,5,1,1,1,0,2
364,0.378122482,0,2,,1,,5,7,1,20180328,66495,0,4,20180328,66517,20180328,66517,0,4,20180328,66628,66628,20180328,1,20180328,66666,2,3,2,2,,8,2,,,4,3/28/18 18:27,3/28/18 18:32,4,2,Desktop,2,78,4,7,1,10,3,2,5,7,FL,3,5,1,1,1,1,4,1,0,0,0,0,1
365,0.065161077,0,2,,2,,5,6,4,20180328,78290,0,4,20180328,78303,20180328,78265,0,3,20180328,78290,78303,20180328,2,20180328,78321,3,3,3,11,,3,2,,,4,3/28/18 21:43,3/28/18 21:47,3,2,Smartphone,2,80,4,7,4,9,2,3,5,1,FL,3,5,1,1,2,1,4,5,0,0,0,1,4
378,1.230017719,0,3,,,2,4,5,4,20180328,53772,0,2,20180328,53786,20180328,53754,0,3,20180328,53772,53786,20180328,3,20180328,53808,3,3,3,1,,1,3,,3,5,3/28/18 14:55,3/28/18 14:59,4,2,Desktop,2,62,4,5,1,9,2,3,5,14,NH,1,1,1,1,1,1,3,2,0,0,0,0,2
382,1.217985056,0,2,,1,,5,7,6,20180329,73798,0,3,20180329,74235,20180329,73747,0,3,20180329,73798,73714,20180329,3,20180329,73747,4,4,3,1,,8,3,,1,7,3/29/18 20:27,3/29/18 20:39,12,2,Desktop,2,49,3,4,1,10,3,1,1,9,FL,3,5,1,1,1,1,3,3,0,0,0,0,3
396,1.91331231,0,4,,,3,3,4,6,20180328,53903,0,3,20180328,53914,20180328,53884,0,3,20180328,53903,53876,20180328,1,20180328,53884,4,4,3,11,,1,2,,,4,3/28/18 14:57,3/28/18 14:59,1,2,Desktop,2,25,1,2,1,9,2,5,1,3,NY,1,2,0,1,2,3,4,2,0,1,0,0,1
399,0.259908206,0,1,2,,,1,2,1,20180328,71651,0,3,20180328,71678,20180328,71678,0,3,20180328,71695,71695,20180328,3,20180328,71707,4,4,3,2,,6,2,,,4,3/28/18 19:53,3/28/18 19:56,2,2,Desktop,2,73,4,6,1,10,3,2,5,6,WA,4,9,1,1,1,1,3,2,0,0,0,0,2
400,1.554793993,1,2,,1,,5,7,3,20180406,45997,1,5,20180406,46009,20180406,45838,1,4,20180406,45940,45940,20180406,3,20180406,45997,3,4,4,3,,7,3,,2,6,4/6/18 12:43,4/6/18 12:47,4,2,Smartphone,1,63,4,5,1,13,4,1,1,13,TX,3,7,1,1,1,1,2,2,0,0,0,0,1
402,0.445563998,0,1,1,,,1,1,3,20180328,70126,0,4,20180328,70137,20180328,70097,0,2,20180328,70109,70109,20180328,4,20180328,70126,3,2,4,9,,1,1,2,,2,3/28/18 19:28,3/28/18 19:29,1,2,Desktop,2,61,4,5,1,14,4,3,1,14,CO,4,8,1,1,2,2,2,2,0,0,0,0,2
403,3.535666962,1,1,2,,,1,2,6,20180401,46776,1,4,20180401,46777,20180401,46773,1,2,20180401,46776,46769,20180401,3,20180401,46773,2,3,3,12,,8,2,,,4,4/1/18 12:59,4/1/18 13:00,0,2,Smartphone,2,32,2,2,5,7,1,1,1,9,SD,2,4,1,1,2,2,4,5,0,1,1,1,2
404,0.843430228,1,3,,,3,3,4,4,20180403,79952,1,3,20180403,79959,20180403,79938,1,2,20180403,79952,79959,20180403,2,20180403,79969,4,3,3,7,,2,1,2,,2,4/3/18 22:11,4/3/18 22:14,2,2,Smartphone,1,37,2,3,1,8,1,5,7,1,OK,3,7,1,0,2,3,4,1,0,0,0,0,1
406,0.99392033,0,1,2,,,1,2,1,20180328,41003,0,4,20180328,41015,20180328,41015,0,3,20180328,41027,41027,20180328,5,20180328,41038,4,4,4,11,,1,2,,,4,3/28/18 11:22,3/28/18 11:24,2,2,Desktop,1,46,3,4,1,12,4,3,2,8,ID,4,8,1,1,1,1,4,2,0,0,0,0,2
409,2.03673118,0,2,,2,,5,6,4,20180328,45893,0,3,20180328,45905,20180328,45875,0,3,20180328,45893,45905,20180328,4,20180328,45924,3,3,3,1,,8,3,,3,5,3/28/18 12:44,3/28/18 12:46,2,2,Smartphone,2,38,2,3,1,9,2,1,1,2,KY,3,6,1,1,2,1,1,3,0,0,1,0,2
410,0.384748091,1,1,1,,,1,1,2,20180405,65875,1,4,20180405,65875,20180405,65875,1,98,20180405,65875,65875,20180405,3,20180405,65875,3,2,3,1,,9,1,2,,2,3/28/18 14:08,4/5/18 18:18,11770,2,Smartphone,2,65,4,6,2,10,3,1,5,9,OH,2,3,1,1,1,1,2,2,0,0,0,0,2
414,0.937125334,1,4,,,2,4,5,5,20180328,74005,1,4,20180328,74028,20180328,74028,1,3,20180328,74040,73994,20180328,3,20180328,74005,4,3,2,12,,2,2,,,4,3/28/18 20:32,3/28/18 20:35,2,2,Smartphone,2,35,2,3,1,10,3,1,1,8,GA,3,5,1,1,1,4,2,4,0,0,0,1,3
415,0.572600056,0,2,,2,,5,6,4,20180328,51843,0,3,20180328,51850,20180328,51832,0,3,20180328,51843,51850,20180328,2,20180328,51861,3,3,3,10,,2,2,,,4,3/28/18 14:23,3/28/18 14:24,1,2,Desktop,1,42,2,3,1,13,4,1,2,11,WI,2,3,1,1,1,1,4,2,0,0,0,0,2
417,0.968715259,0,3,,,1,2,3,4,20180330,68211,0,4,20180330,68220,20180330,68198,0,4,20180330,68211,68220,20180330,3,20180330,68234,3,3,3,10,,1,2,,,4,3/30/18 18:56,3/30/18 18:58,2,2,Desktop,1,66,4,6,4,12,4,5,1,6,CT,1,1,1,1,1,1,3,1,0,0,0,0,1
419,0.624262404,1,1,2,,,1,2,2,20180331,60355,1,3,20180331,60378,20180331,60391,1,3,20180331,60408,60378,20180331,3,20180331,60391,3,3,4,6,,9,3,,3,5,3/31/18 16:45,3/31/18 16:47,2,2,Desktop,1,36,2,3,6,12,4,1,1,13,MD,3,5,1,1,1,2,4,4,0,2,0,0,2
420,0.284913705,1,1,2,,,1,2,2,20180328,47691,1,3,20180328,47704,20180328,47716,1,3,20180328,47748,47704,20180328,3,20180328,47716,3,2,3,2,,2,2,,,4,3/28/18 13:14,3/28/18 13:16,1,2,Smartphone,2,37,2,3,1,12,4,5,6,6,NJ,1,2,1,1,2,3,2,2,0,0,0,0,2
422,0.221029369,1,4,,,1,2,3,6,20180407,30783,1,4,20180407,30836,20180407,30726,1,2,20180407,30783,30654,20180407,2,20180407,30726,4,2,4,2,,3,2,,,4,4/7/18 8:29,4/7/18 8:35,5,2,Desktop,1,65,4,6,1,11,3,1,4,9,NV,4,8,1,1,2,3,4,2,0,0,0,0,2
424,0.632365928,1,3,,,3,3,4,3,20180329,58491,1,3,20180329,58494,20180329,58462,1,2,20180329,58479,58479,20180329,3,20180329,58491,3,3,5,14,Just a believe in  Jesus Christ,6,1,2,,2,3/29/18 16:14,3/29/18 16:16,2,2,Smartphone,2,33,2,2,2,10,3,4,1,11,IL,2,3,1,1,1,3,4,2,0,0,0,0,2
426,3.883125798,0,1,2,,,1,2,6,20180329,49235,0,4,20180329,49248,20180329,49220,0,3,20180329,49235,49206,20180329,3,20180329,49220,3,2,5,11,,1,2,,,4,3/29/18 13:39,3/29/18 13:41,1,2,Desktop,2,62,4,5,1,13,4,1,2,14,VT,1,1,0,0,1,1,4,2,0,0,0,0,2
429,0.555966777,0,4,,,3,3,4,5,20180406,51841,0,3,20180406,51861,20180406,51861,0,3,20180406,51892,51782,20180406,2,20180406,51841,3,3,3,12,,3,2,,,4,4/6/18 14:22,4/6/18 14:27,5,2,Smartphone,1,28,1,2,2,9,2,6,1,10,NJ,1,2,1,1,2,3,4,3,0,1,0,0,2
434,1.031979942,0,1,2,,,1,2,4,20180403,64203,0,3,20180403,64260,20180403,64175,0,3,20180403,64203,64260,20180403,3,20180403,64265,3,3,2,11,,3,2,,,4,3/28/18 21:41,4/3/18 17:51,8410,2,Smartphone,2,19,1,1,1,9,2,5,1,4,MI,2,3,1,0,2,3,4,4,0,0,0,0,4
436,1.709241057,0,1,2,,,1,2,3,20180328,45184,0,4,20180328,45190,20180328,45158,0,4,20180328,45163,45163,20180328,2,20180328,45184,2,1,4,10,,2,1,3,,3,3/28/18 12:31,3/28/18 12:33,2,2,Smartphone,1,56,3,5,2,11,3,6,1,15,TX,3,7,1,1,1,1,4,2,0,0,0,0,2
437,0.301439974,0,1,2,,,1,2,2,20180329,22607,0,3,20180329,22627,20180329,22711,0,3,20180329,22786,22627,20180329,2,20180329,22711,3,2,3,1,,2,2,,,4,3/29/18 6:16,3/29/18 6:20,4,2,Desktop,2,66,4,6,1,11,3,1,1,10,NM,4,8,1,1,1,1,2,2,0,0,0,0,2
442,0.819688201,1,2,,2,,5,6,3,20180328,48890,1,2,20180328,48903,20180328,48691,1,4,20180328,48870,48870,20180328,3,20180328,48889,3,3,3,1,,3,3,,3,5,3/28/18 13:31,3/28/18 13:35,4,2,Smartphone,2,47,3,4,1,12,4,1,1,16,GA,3,5,1,1,1,1,2,3,0,0,1,0,2
443,2.966109231,1,2,,1,,5,7,1,20180328,59984,1,2,20180328,60000,20180328,60001,1,3,20180328,60021,60021,20180328,3,20180328,60038,3,3,3,1,,9,3,,2,6,3/28/18 16:39,3/28/18 16:41,2,2,Desktop,2,79,4,7,1,9,2,2,5,13,NC,3,5,1,1,1,1,3,2,0,0,0,0,2
452,0.219953593,1,1,2,,,1,2,4,20180328,68034,1,3,20180328,68049,20180328,67997,1,3,20180328,68034,68049,20180328,3,20180328,68058,4,2,2,7,,2,2,,,4,3/28/18 18:52,3/28/18 18:55,2,2,Tablet,1,38,2,3,4,9,2,3,1,6,CA,4,9,1,1,2,3,4,1,0,0,0,0,1
457,1.657910199,0,1,2,,,1,2,6,20180328,40565,0,2,20180328,40573,20180328,40554,0,2,20180328,40565,40544,20180328,2,20180328,40554,3,3,3,1,,1,2,,,4,3/28/18 11:15,3/28/18 11:16,1,2,Desktop,1,66,4,6,4,9,2,1,5,11,OR,4,9,1,1,1,1,2,2,0,0,0,0,2
459,0.050301278,1,2,,2,,5,6,2,20180403,41664,1,3,20180403,41680,20180403,41689,1,3,20180403,41703,41680,20180403,3,20180403,41689,3,3,3,12,,9,2,,,4,4/3/18 11:34,4/3/18 11:36,2,2,Smartphone,2,45,3,4,4,11,3,1,1,13,PA,1,2,1,1,1,2,2,5,0,0,2,0,3
460,0.258936671,0,4,,,3,3,4,2,20180328,61519,0,3,20180328,61540,20180328,61551,0,3,20180328,61578,61540,20180328,3,20180328,61551,4,4,3,6,,4,1,2,,2,3/28/18 17:04,3/28/18 17:07,3,2,Smartphone,1,35,2,3,6,12,4,1,2,4,UT,4,8,1,1,2,3,4,2,0,0,0,0,2
461,0.377675273,1,1,2,,,1,2,2,20180330,53327,1,3,20180330,53359,20180330,53715,1,3,20180330,53732,53359,20180330,2,20180330,53715,3,3,3,2,,1,3,,3,5,3/30/18 14:44,3/30/18 14:57,12,2,Smartphone,2,52,3,4,1,10,3,3,1,9,NY,1,2,1,0,1,1,2,2,0,0,0,0,2
462,1.135753605,1,1,2,,,1,2,3,20180330,36414,1,2,20180330,36422,20180330,36385,1,3,20180330,36405,36405,20180330,3,20180330,36414,3,2,4,2,,7,1,2,,2,3/30/18 10:06,3/30/18 10:07,1,2,Tablet,1,60,4,5,1,13,4,1,5,13,MN,2,4,1,1,1,1,4,2,0,0,0,0,2
463,0.042644928,1,1,1,,,1,1,5,20180406,43574,1,5,20180406,43584,20180406,43584,1,5,20180406,43594,43560,20180406,3,20180406,43574,3,3,4,9,,1,1,2,,2,4/6/18 12:05,4/6/18 12:07,1,2,Smartphone,2,41,2,3,1,10,3,5,1,8,IL,2,3,1,1,2,3,4,1,0,0,0,0,1
464,0.290772488,1,3,,,1,2,3,5,20180407,51980,1,2,20180407,51998,20180407,51998,1,4,20180407,52034,51945,20180407,3,20180407,51980,3,2,3,1,,3,1,2,,2,3/29/18 14:40,4/7/18 14:28,12948,2,Smartphone,2,68,4,6,5,10,3,1,6,10,OR,4,9,1,1,1,1,4,2,0,0,0,0,2
468,3.316043489,0,4,,,3,3,4,3,20180403,75585,0,3,20180403,75590,20180403,75570,0,3,20180403,75579,75579,20180403,3,20180403,75585,2,2,1,1,,5,2,,,4,4/3/18 20:59,4/3/18 21:00,1,2,Smartphone,2,21,1,1,1,9,2,5,1,9,TX,3,7,1,1,2,1,4,6,0,0,0,2,4
478,1.028105341,1,2,,1,,5,7,2,20180405,39712,1,3,20180405,39732,20180405,39740,1,3,20180405,39749,39732,20180405,3,20180405,39740,2,2,3,1,,7,3,,2,6,4/5/18 11:01,4/5/18 11:03,1,2,Desktop,1,55,3,5,1,12,4,1,1,13,MO,2,4,1,1,1,1,4,3,0,0,0,0,3
480,0.385171405,1,1,2,,,1,2,1,20180407,32246,1,2,20180407,32270,20180407,32270,1,2,20180407,32284,32285,20180407,2,20180407,32298,3,2,3,1,,98,2,,,4,4/7/18 8:57,4/7/18 8:59,2,2,Desktop,2,62,4,5,2,10,3,4,5,5,PA,1,2,1,1,2,3,3,1,0,0,0,0,1
483,0.495739796,0,4,,,3,3,4,6,20180329,75110,0,3,20180329,75125,20180329,75089,0,3,20180329,75110,75066,20180329,3,20180329,75089,3,3,3,5,,1,2,,,4,3/29/18 20:50,3/29/18 20:53,2,2,Desktop,2,71,4,6,4,10,3,6,5,5,FL,3,5,1,1,1,3,2,1,0,0,0,0,1
484,0.154703413,0,1,2,,,1,2,1,20180331,43323,0,4,20180331,43339,20180331,43339,0,2,20180331,43353,43353,20180331,4,20180331,43367,3,3,3,11,,3,2,,,4,3/31/18 12:01,3/31/18 12:03,1,2,Smartphone,1,32,2,2,4,10,3,5,1,6,CA,4,9,1,0,1,4,2,3,0,0,0,0,3
488,1.695615291,0,2,,2,,5,6,2,20180331,33455,0,3,20180331,33488,20180331,33520,0,3,20180331,33552,33488,20180331,3,20180331,33520,2,3,3,1,,7,2,,,4,3/31/18 9:16,3/31/18 9:21,4,2,Desktop,1,84,4,7,1,13,4,1,5,9,CO,4,8,1,1,1,1,1,3,0,0,0,0,3
492,0.281102376,0,3,,,3,3,4,3,20180401,34009,0,3,20180401,34019,20180401,33988,0,3,20180401,34000,34000,20180401,2,20180401,34009,3,4,2,11,,2,2,,,4,4/1/18 9:26,4/1/18 9:27,1,2,Smartphone,2,30,2,2,1,14,4,5,1,11,VA,3,5,1,1,1,1,4,2,0,0,0,0,2
498,0.551265679,0,4,,,3,3,4,5,20180405,32690,0,5,20180405,32697,20180405,32697,0,3,20180405,32699,32681,20180405,3,20180405,32689,2,2,3,2,,1,2,,,4,4/5/18 9:04,4/5/18 9:05,1,2,Smartphone,2,23,1,1,1,10,3,5,1,4,MI,2,3,1,1,2,3,4,3,0,0,0,0,3
500,1.099633539,0,2,,1,,5,7,4,20180328,35365,0,4,20180328,35369,20180328,35357,0,4,20180328,35365,35369,20180328,4,20180328,35372,3,2,3,12,,9,2,,,4,3/28/18 9:49,3/28/18 9:50,1,2,Smartphone,2,66,4,6,4,10,3,1,2,6,CA,4,9,1,1,1,1,4,2,0,0,0,0,2
502,0.649877784,1,2,,2,,5,6,2,20180329,19089,1,2,20180329,19121,20180329,19139,1,3,20180329,19157,19121,20180329,5,20180329,19139,3,3,3,1,,6,2,,,4,3/29/18 5:17,3/29/18 5:20,3,2,Smartphone,1,32,2,2,2,12,4,1,1,4,TX,3,7,1,1,2,3,4,2,0,0,0,0,2
503,0.394186236,1,2,,2,,5,6,5,20180329,48459,1,3,20180329,48471,20180329,48471,1,3,20180329,48486,48444,20180329,3,20180329,48459,2,3,3,1,,7,2,,,4,3/29/18 13:27,3/29/18 13:28,1,2,Smartphone,2,33,2,2,1,11,3,5,4,5,TX,3,7,0,0,2,2,4,2,0,0,1,0,1
506,0.187745404,0,1,2,,,1,2,3,20180402,58369,0,3,20180402,58374,20180402,58356,0,3,20180402,58362,58362,20180402,3,20180402,58369,3,3,3,2,,4,2,,,4,4/2/18 16:12,4/2/18 16:13,0,2,Smartphone,1,31,2,2,1,12,4,3,1,11,MN,2,4,1,1,2,3,4,1,0,0,0,0,1
508,0.597532303,1,3,,,2,4,5,1,20180328,46713,1,4,20180328,46724,20180328,46724,1,3,20180328,46739,46739,20180328,3,20180328,46761,3,3,3,1,,4,3,,3,5,3/28/18 12:36,3/28/18 13:00,23,2,Smartphone,1,18,1,1,4,9,2,5,7,6,TX,3,7,1,1,1,3,2,4,0,0,0,1,3
515,0.780193027,0,3,,,3,3,4,3,20180328,66356,0,2,20180328,66376,20180328,66308,0,3,20180328,66337,66337,20180328,2,20180328,66356,3,2,4,1,,8,3,,2,6,3/28/18 18:19,3/28/18 18:27,8,2,Desktop,2,82,4,7,1,11,3,3,2,6,GA,3,5,1,1,1,1,3,2,0,0,0,0,2
519,0.570856542,0,2,,1,,5,7,5,20180404,63675,0,4,20180404,63690,20180404,63690,0,4,20180404,63703,63653,20180404,3,20180404,63675,4,4,5,1,,4,3,,2,6,4/4/18 17:40,4/4/18 17:42,2,2,Desktop,1,78,4,7,1,13,4,1,5,11,OH,2,3,1,1,1,1,1,2,0,0,0,0,2
520,0.925631899,0,2,,1,,5,7,1,20180403,54684,0,2,20180403,54703,20180403,54703,0,3,20180403,54713,54713,20180403,2,20180403,54725,3,4,2,12,,2,3,,1,7,4/3/18 15:11,4/3/18 15:12,1,2,Smartphone,1,38,2,3,1,9,2,1,1,7,NC,3,5,1,1,1,1,2,6,0,0,2,0,4
525,1.664398181,1,3,,,1,2,3,1,20180328,56274,1,2,20180328,56291,20180328,56291,1,3,20180328,56302,56302,20180328,2,20180328,56311,3,3,3,1,,2,1,3,,3,3/28/18 15:37,3/28/18 15:39,1,2,Smartphone,2,20,1,1,4,10,3,5,1,9,MI,2,3,1,0,2,1,2,6,0,0,0,0,7
529,0.390893504,0,4,,,3,3,4,5,20180329,28847,0,3,20180329,28854,20180329,28854,0,3,20180329,28861,28832,20180329,3,20180329,28847,4,4,3,9,,1,2,,,4,3/29/18 8:00,3/29/18 8:01,1,2,Desktop,1,28,1,2,6,10,3,5,4,1,CA,4,9,1,1,3,1,4,6,0,0,0,0,1
530,1.574276576,1,3,,,3,3,4,5,20180328,50348,1,4,20180328,50367,20180328,50367,1,3,20180328,50380,50325,20180328,3,20180328,50348,3,2,3,1,,1,3,,3,5,3/28/18 13:58,3/28/18 14:01,2,2,Desktop,2,53,3,4,1,9,2,1,1,15,PA,1,2,1,1,1,1,2,2,0,0,0,0,2
531,1.757875223,0,2,,2,,5,6,4,20180328,47591,0,3,20180328,47611,20180328,47570,0,4,20180328,47591,47611,20180328,2,20180328,47622,2,3,3,1,,3,2,,,4,3/28/18 13:12,3/28/18 13:14,1,2,Smartphone,2,49,3,4,1,9,2,1,1,10,OR,4,9,1,1,1,1,4,3,0,0,1,0,2
540,0.657575097,0,3,,,3,3,4,2,20180328,46327,0,4,20180328,46337,20180328,46388,0,4,20180328,46401,46337,20180328,3,20180328,46388,2,3,4,8,,5,2,,,4,3/28/18 12:51,3/28/18 12:54,2,2,Desktop,1,44,2,3,6,14,4,1,1,14,KS,2,4,1,0,1,1,2,6,0,0,1,0,5
542,1.444105107,1,1,2,,,1,2,1,20180328,36521,1,3,20180328,36634,20180328,36634,1,3,20180328,36663,36663,20180328,3,20180328,36732,3,2,4,11,,2,2,,,4,3/28/18 10:07,3/28/18 10:14,7,2,Desktop,1,58,3,5,1,13,4,1,1,14,CO,4,8,1,1,1,1,4,2,0,0,0,0,2
545,0.820535181,0,3,,,3,3,4,2,20180404,25237,0,4,20180404,25253,20180404,25264,0,2,20180404,25277,25253,20180404,2,20180404,25264,3,3,4,12,,8,2,,,4,4/4/18 6:58,4/4/18 7:02,3,2,Desktop,1,42,2,3,2,10,3,1,2,14,MD,3,5,1,1,1,2,4,4,0,1,1,0,2
546,0.667358497,1,2,,2,,5,6,2,20180328,80890,1,3,20180328,80905,20180328,80928,1,3,20180328,80941,80905,20180328,3,20180328,80927,3,3,3,2,,6,2,,,4,3/28/18 22:27,3/28/18 22:29,1,2,Desktop,1,36,2,3,1,11,3,1,1,10,FL,3,5,1,1,1,1,4,4,0,2,0,0,2
547,0.464726665,0,2,,2,,5,6,1,20180406,48601,0,4,20180406,48611,20180406,48611,0,3,20180406,48622,48622,20180406,4,20180406,48630,2,2,3,1,,1,2,,,4,3/28/18 9:30,4/6/18 13:31,13200,2,Desktop,1,71,4,6,1,9,2,1,5,10,AZ,4,8,1,1,1,1,1,2,0,0,0,0,2
551,0.29467788,1,1,1,,,1,1,4,20180328,34817,1,2,20180328,34837,20180328,34794,1,3,20180328,34817,34837,20180328,4,20180328,34857,3,3,4,2,,2,1,2,,2,3/28/18 9:39,3/28/18 9:42,3,2,Smartphone,1,72,4,6,1,11,3,3,5,11,NV,4,8,1,1,1,1,3,1,0,0,0,0,1
553,0.977650245,1,1,1,,,1,1,6,20180329,39202,1,2,20180329,39214,20180329,39175,1,3,20180329,39202,39158,20180329,3,20180329,39175,3,2,3,10,,1,1,1,,1,3/29/18 10:52,3/29/18 10:54,2,2,Desktop,2,68,4,6,1,9,2,5,5,8,PA,1,2,1,1,1,2,3,1,0,0,0,0,1
