StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,age,pid_base,pidstr_d,pidstr_r,pidlean,ideol,trust_1,trust_2,trust_3,trust_4,trust_DO,followpol,intro,rep1,rep2,acq1,acq2,hyp1,hyp2,incomp1,incomp2,breach1,breach2,educ,gender,race,income,age,troll,troll_oe,debrief,age,year_of_birth,education,educationScore,gender,femaleAs1MaleAs0,income,incomeScore,householdIncomeEstimate,participant_id,assignment_id,computer_country,device,r1dr,r2dr,b1dr,b2dr,i1dr,i2dr,hyp1dr,hyp2dr,hyp1to,FL_39_DO,FL_46_DO,FL_55_DO,FL_43_DO,FL_59_DO,FL_60_DO
7/8/19 10:15,7/8/19 10:18,0,73.253.73.23,100,161,1,7/8/19 10:18,R_3lugiDRrH4OIMdQ,,,,,42.45669556,-71.37470245,anonymous,EN,23,1,1,,,1,1,3,3,2,2|3|4|1,3,1,1,4,3,3,2,3,4,4,3,2,4,2,1,9,23,1,,,22,1997,"Completed only high school or the equivalent (for example: GED), no college",2,female,1,"$85,000 to $114,999",5,100000,f1985482,3c7eb2e3,United States,desktop,Republican,Democratic,Democratic,Republican,Democrat,Republican,Republican,Democratic,Obama,FL_41,FL_47,FL_56,FL_45,Replication2|Replication1,Acquiescence2|Incompetence1|Hypocrisy2|Hypocrisy1|Breach2|Incompetence2|Breach1|Acquiescence1
7/8/19 10:16,7/8/19 10:19,0,71.112.139.134,100,187,1,7/8/19 10:19,R_abCOHI4l2XE6J33,,,,,40.32949829,-79.61440277,anonymous,EN,35,1,2,,,2,2,3,4,2,1|4|2|3,3,1,4,5,2,3,2,3,2,3,4,3,3,2,1,9,35,1,,,34,1985,"Completed associate degree only, no bachelor's degree (AA, AS or other)",4,female,1,"$85,000 to $114,999",5,100000,4fe36363,f00ec02e,United States,desktop,Democratic,Republican,Republican,Democratic,Republican,Democrat,Democratic,Republican,Trump,FL_40,FL_48,FL_57,FL_44,Replication2|Replication1,Acquiescence1|Incompetence2|Hypocrisy2|Hypocrisy1|Acquiescence2|Breach1|Incompetence1|Breach2
7/8/19 10:18,7/8/19 10:19,0,24.208.131.223,100,58,1,7/8/19 10:19,R_2SrH81KGhZHLgnx,,,,,39.92300415,-82.86640167,anonymous,EN,28,1,2,,,1,2,2,2,3,3|4|2|1,2,1,3,2,4,3,2,2,2,3,1,4,4,1,1,6,28,1,,,29,1990,"Completed bachelor's degree (BA, AB, BS or other)",5,male,0,"$40,000 to $59,999",3,50000,986a243c,a0d1343b,United States,desktop,Democratic,Republican,Republican,Democratic,Democrat,Republican,Democratic,Republican,Trump,FL_40,FL_48,FL_56,FL_44,Replication2|Replication1,Breach2|Hypocrisy1|Acquiescence2|Acquiescence1|Incompetence1|Breach1|Hypocrisy2|Incompetence2
7/8/19 10:17,7/8/19 10:23,0,24.101.43.193,100,385,1,7/8/19 10:23,R_2f7gJUO6RxvTcap,,,,,41.09959412,-80.75229645,anonymous,EN,36,1,1,,,3,2,3,2,3,2|4|1|3,3,1,2,2,3,2,1,3,3,5,4,2,4,2,1,6,36,1,,,37,1982,"Completed bachelor's degree (BA, AB, BS or other)",5,female,1,"$40,000 to $59,999",3,50000,80fdb473,bf72b51e,United States,desktop,Republican,Democratic,Democratic,Republican,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_47,FL_57,FL_45,Replication2|Replication1,Acquiescence1|Hypocrisy2|Breach1|Breach2|Incompetence1|Acquiescence2|Hypocrisy1|Incompetence2
7/8/19 10:21,7/8/19 10:24,0,76.188.236.153,100,183,1,7/8/19 10:24,R_1IRiR4boouUsC2O,,,,,41.23260498,-80.45300293,anonymous,EN,30,1,2,,,2,2,3,2,3,1|4|2|3,3,1,2,4,3,2,1,3,3,4,4,2,3,1,1,3,30,1,,,31,1988,"Completed associate degree only, no bachelor's degree (AA, AS or other)",4,male,0,"$25,000 to $39,999",2,32500,3908e536,fe17b845,United States,desktop,Republican,Democratic,Democratic,Republican,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_47,FL_57,FL_45,Replication2|Replication1,Acquiescence2|Hypocrisy1|Incompetence1|Incompetence2|Hypocrisy2|Breach1|Acquiescence1|Breach2
7/8/19 10:26,7/8/19 10:28,0,75.64.41.20,100,101,1,7/8/19 10:28,R_3iU609R6SB7QfnA,,,,,35.16400146,-89.7826004,anonymous,EN,32,2,,1,,7,1,2,1,1,1|2|3|4,2,1,4,3,4,2,2,2,4,3,2,2,4,1,1,6,32,1,,,31,1988,"Completed bachelor's degree (BA, AB, BS or other)",5,male,0,"$40,000 to $59,999",3,50000,a529c7b1,ec5496f4,United States,desktop,Republican,Democratic,Republican,Democratic,Democrat,Republican,Democratic,Republican,Trump,FL_41,FL_48,FL_56,FL_44,Replication1|Replication2,Breach1|Incompetence1|Acquiescence1|Hypocrisy2|Hypocrisy1|Breach2|Acquiescence2|Incompetence2
7/8/19 10:24,7/8/19 10:29,0,71.219.212.147,100,312,1,7/8/19 10:29,R_2c2dc3vRve275st,,,,,37.66059875,-79.53299713,anonymous,EN,47,2,,2,,5,2,3,2,3,1|2|4|3,2,1,3,2,2,2,2,2,3,4,2,2,3,2,1,6,47,1,,,48,1971,"Completed associate degree only, no bachelor's degree (AA, AS or other)",4,female,1,"$40,000 to $59,999",3,50000,7a0a46b1,f3704cae,United States,desktop,Democratic,Republican,Republican,Democratic,Democrat,Republican,Democratic,Republican,Trump,FL_40,FL_48,FL_56,FL_44,Replication1|Replication2,Incompetence2|Breach2|Breach1|Hypocrisy2|Hypocrisy1|Incompetence1|Acquiescence1|Acquiescence2
7/8/19 10:30,7/8/19 10:34,0,70.185.107.87,100,234,1,7/8/19 10:34,R_qwuHILz6rVJ2TcZ,,,,,29.61380005,-82.38600159,anonymous,EN,37,3,,,1,4,2,2,2,2,1|3|4|2,3,1,4,3,3,3,2,3,4,4,2,3,4,2,1,9,37,1,,,38,1981,"Completed bachelor's degree (BA, AB, BS or other)",5,female,1,"$85,000 to $114,999",5,100000,37e50321,3a1587d7,United States,desktop,Democratic,Republican,Democratic,Republican,Republican,Democrat,Republican,Democratic,Obama,FL_40,FL_47,FL_57,FL_45,Replication2|Replication1,Incompetence1|Incompetence2|Hypocrisy1|Acquiescence2|Breach1|Acquiescence1|Breach2|Hypocrisy2
7/8/19 10:36,7/8/19 10:39,0,162.199.121.24,100,188,1,7/8/19 10:39,R_3qR8xCLifBvxhrL,,,,,41.88470459,-88.30280304,anonymous,EN,25,3,,,1,2,2,2,2,2,4|2|3|1,4,1,3,4,4,2,3,3,3,3,3,3,2,1,1,6,25,1,,,23,1996,"Completed only high school or the equivalent (for example: GED), no college",2,male,0,"$60,000 to $84,999",4,72500,39bd5410,9d8c0817,United States,desktop,Republican,Democratic,Republican,Democratic,Democrat,Republican,Democratic,Republican,Trump,FL_41,FL_48,FL_56,FL_44,Replication2|Replication1,Hypocrisy2|Acquiescence2|Acquiescence1|Incompetence2|Hypocrisy1|Breach2|Incompetence1|Breach1
7/8/19 10:36,7/8/19 10:40,0,67.8.193.168,100,246,1,7/8/19 10:40,R_ekqU2B66icjJkOJ,,,,,28.90249634,-81.2480011,anonymous,EN,50,1,1,,,5,2,3,3,3,4|1|3|2,2,1,4,3,3,2,2,3,4,5,4,2,3,2,1,4,50,1,,,50,1969,"Completed only high school or the equivalent (for example: GED), no college",2,female,1,"$25,000 to $39,999",2,32500,6110f01a,a9b19e2e,United States,desktop,Democratic,Republican,Democratic,Republican,Republican,Democrat,Republican,Democratic,Obama,FL_40,FL_47,FL_57,FL_45,Replication2|Replication1,Acquiescence1|Breach1|Hypocrisy1|Hypocrisy2|Acquiescence2|Incompetence1|Breach2|Incompetence2
7/8/19 10:41,7/8/19 10:44,0,208.93.129.19,100,163,1,7/8/19 10:44,R_3mZUpp5HgoojBB3,,,,,33.48579407,-111.853302,anonymous,EN,23,1,2,,,3,2,3,4,3,1|4|2|3,2,1,4,4,5,2,3,2,3,4,5,3,4,1,1,10,23,1,,,23,1996,"Completed bachelor's degree (BA, AB, BS or other)",5,male,0,"$115,000 to $149,999",6,132500,7.97E+66,cd333132,United States,desktop,Republican,Democratic,Republican,Democratic,Democrat,Republican,Democratic,Republican,Trump,FL_41,FL_48,FL_56,FL_44,Replication1|Replication2,Breach2|Breach1|Incompetence2|Incompetence1|Acquiescence2|Hypocrisy2|Hypocrisy1|Acquiescence1
7/8/19 10:42,7/8/19 10:50,0,207.108.136.54,100,504,1,7/8/19 10:50,R_3NwvdxvY6JqtVSq,,,,,33.4342041,-111.8453979,anonymous,EN,25,1,1,,,2,2,2,2,2,2|4|1|3,3,1,2,2,2,1,2,1,3,2,3,3,3,1,1,4,25,1,,,25,1994,"Completed only high school or the equivalent (for example: GED), no college",2,male,0,"$10,000 to $24,999",1,17500,e0576951,acbbd548,United States,desktop,Democratic,Republican,Democratic,Republican,Republican,Democrat,Republican,Democratic,Obama,FL_40,FL_47,FL_57,FL_45,Replication2|Replication1,Hypocrisy2|Incompetence1|Hypocrisy1|Incompetence2|Acquiescence2|Acquiescence1|Breach2|Breach1
7/8/19 10:54,7/8/19 11:08,0,216.218.106.162,100,829,1,7/8/19 11:08,R_1QuZXXXAsxBuVGV,,,,,33.61839294,-80.21160126,anonymous,EN,29,1,2,,,3,1,2,2,2,2|1|4|3,3,1,3,4,4,4,2,4,4,4,2,2,3,1,2,4,29,1,,,29,1990,"Completed only high school or the equivalent (for example: GED), no college",2,male,0,"$25,000 to $39,999",2,32500,89f67d82,53fe1f23,United States,desktop,Democratic,Republican,Democratic,Republican,Democrat,Republican,Republican,Democratic,Obama,FL_40,FL_47,FL_56,FL_45,Replication1|Replication2,Hypocrisy1|Acquiescence1|Incompetence1|Breach2|Hypocrisy2|Incompetence2|Breach1|Acquiescence2
7/8/19 11:06,7/8/19 11:09,0,73.47.75.36,100,202,1,7/8/19 11:09,R_3ErGgThp9wj0pSp,,,,,42.8874054,-71.30200195,anonymous,EN,38,3,,,2,6,2,3,2,3,3|2|4|1,3,1,4,2,4,2,1,2,2,4,2,2,4,1,1,5,38,1,,,38,1981,Completed trade/technical/vocational training,3,male,0,"$40,000 to $59,999",3,50000,2378fe08,20b7c504,United States,desktop,Republican,Democratic,Republican,Democratic,Republican,Democrat,Democratic,Republican,Trump,FL_41,FL_48,FL_57,FL_44,Replication1|Replication2,Acquiescence1|Incompetence1|Acquiescence2|Breach1|Hypocrisy2|Breach2|Incompetence2|Hypocrisy1
7/8/19 11:44,7/8/19 11:47,0,68.8.163.160,100,142,1,7/8/19 11:47,R_UMkHmukWsjVFfC9,,,,,32.74049377,-117.0934982,anonymous,EN,37,3,,,1,4,2,2,2,2,2|3|1|4,1,1,2,2,1,3,2,1,3,4,3,3,2,1,1,4,37,1,,,36,1983,"Completed only high school or the equivalent (for example: GED), no college",2,male,0,"$25,000 to $39,999",2,32500,86dbf963,437870f6,United States,desktop,Democratic,Republican,Democratic,Republican,Republican,Democrat,Democratic,Republican,Trump,FL_40,FL_47,FL_57,FL_44,Replication1|Replication2,Acquiescence1|Acquiescence2|Hypocrisy1|Breach2|Hypocrisy2|Incompetence1|Breach1|Incompetence2
7/8/19 11:45,7/8/19 11:47,0,107.210.239.48,100,164,1,7/8/19 11:47,R_2QgkLx2uTdxNbw6,,,,,36.86329651,-87.48480225,anonymous,EN,38,1,2,,,5,1,2,1,1,2|1|3|4,3,1,3,3,2,3,2,3,3,2,2,2,4,1,1,7,38,1,,,38,1981,"Completed bachelor's degree (BA, AB, BS or other)",5,male,0,"$60,000 to $84,999",4,72500,393925b4,cbc9645f,United States,desktop,Democratic,Republican,Republican,Democratic,Democrat,Republican,Republican,Democratic,Obama,FL_40,FL_48,FL_56,FL_45,Replication1|Replication2,Hypocrisy2|Acquiescence1|Incompetence1|Incompetence2|Breach2|Breach1|Hypocrisy1|Acquiescence2
7/8/19 11:44,7/8/19 11:47,0,68.70.176.230,100,202,1,7/8/19 11:47,R_3nl2TNqMEUSSB8Z,,,,,41.64320374,-83.6753006,anonymous,EN,42,2,,2,,5,3,3,2,3,1|2|3|4,3,1,4,4,4,2,2,3,3,2,2,2,4,1,1,8,42,1,,,41,1978,"Completed bachelor's degree (BA, AB, BS or other)",5,male,0,"$60,000 to $84,999",4,72500,72ff317c,700345c2,United States,desktop,Republican,Democratic,Republican,Democratic,Democrat,Republican,Republican,Democratic,Obama,FL_41,FL_48,FL_56,FL_45,Replication2|Replication1,Breach2|Acquiescence1|Breach1|Hypocrisy1|Incompetence1|Incompetence2|Acquiescence2|Hypocrisy2
7/8/19 11:45,7/8/19 11:48,0,72.48.58.4,100,143,1,7/8/19 11:48,R_3RdSPTCIygXedp3,,,,,27.63490295,-97.31030273,anonymous,EN,29,4,,,1,3,2,2,2,2,2|1|3|4,3,1,3,2,3,3,2,2,2,3,3,2,2,1,1,2,29,1,,,29,1990,"Completed only high school or the equivalent (for example: GED), no college",2,male,0,"$10,000 to $24,999",1,17500,17940622,4e05bd31,United States,desktop,Democratic,Republican,Democratic,Republican,Republican,Democrat,Republican,Democratic,Obama,FL_40,FL_47,FL_57,FL_45,Replication1|Replication2,Breach1|Incompetence2|Hypocrisy1|Hypocrisy2|Breach2|Incompetence1|Acquiescence2|Acquiescence1
7/8/19 11:45,7/8/19 11:48,0,71.71.214.155,100,201,1,7/8/19 11:48,R_d5poLrvvvs7AwV3,,,,,35.22270203,-80.79380035,anonymous,EN,34,1,2,,,2,2,2,2,3,4|1|3|2,2,1,5,4,2,3,4,4,4,4,3,2,3,1,2,3,34,1,,,34,1985,"Completed only high school or the equivalent (for example: GED), no college",2,male,0,"$10,000 to $24,999",1,17500,b14ac0b4,626fa545,United States,desktop,Democratic,Republican,Republican,Democratic,Democrat,Republican,Democratic,Republican,Trump,FL_40,FL_48,FL_56,FL_44,Replication2|Replication1,Incompetence1|Incompetence2|Breach2|Hypocrisy1|Acquiescence2|Hypocrisy2|Breach1|Acquiescence1
7/8/19 11:45,7/8/19 11:48,0,74.134.75.252,100,151,1,7/8/19 11:48,R_3KOBeh8117eUPzq,,,,,38.00120544,-84.53250122,anonymous,EN,37,1,1,,,2,2,3,2,2,3|4|2|1,2,1,4,5,3,3,2,2,4,4,2,1,3,2,1,4,37,1,,,37,1982,"Completed associate degree only, no bachelor's degree (AA, AS or other)",4,female,1,"$10,000 to $24,999",1,17500,a5aea9a8,bfdbae50,United States,desktop,Republican,Democratic,Republican,Democratic,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_48,FL_57,FL_45,Replication1|Replication2,Acquiescence2|Incompetence1|Hypocrisy2|Breach1|Incompetence2|Acquiescence1|Hypocrisy1|Breach2
7/8/19 11:44,7/8/19 11:48,0,66.176.215.114,100,231,1,7/8/19 11:48,R_3j6TIbm5uXbKPM4,,,,,25.95620728,-80.18280029,anonymous,EN,28,1,2,,,3,3,4,4,4,4|2|3|1,1,1,1,1,2,3,1,1,4,1,5,2,3,1,4,6,28,1,,"God bless and good luck! Jesus loves you. You're gonna have a great career.
",29,1990,"Completed associate degree only, no bachelor's degree (AA, AS or other)",4,male,0,"$40,000 to $59,999",3,50000,5315e976,2e4217bf,United States,desktop,Democratic,Republican,Democratic,Republican,Democrat,Republican,Republican,Democratic,Obama,FL_40,FL_47,FL_56,FL_45,Replication1|Replication2,Acquiescence2|Acquiescence1|Breach1|Incompetence2|Hypocrisy2|Hypocrisy1|Incompetence1|Breach2
7/8/19 11:45,7/8/19 11:48,0,68.204.203.77,100,181,1,7/8/19 11:48,R_27qliazfQAvSjjG,,,,,28.52740479,-81.60119629,anonymous,EN,40,1,2,,,5,3,3,1,2,2|3|4|1,2,1,1,3,3,1,3,4,2,3,4,5,3,1,3,5,40,1,,,40,1979,Completed trade/technical/vocational training,3,male,0,"$40,000 to $59,999",3,50000,c13c5004,155b7f77,United States,desktop,Republican,Democratic,Democratic,Republican,Democrat,Republican,Democratic,Republican,Trump,FL_41,FL_47,FL_56,FL_44,Replication2|Replication1,Incompetence2|Acquiescence1|Breach2|Hypocrisy2|Incompetence1|Hypocrisy1|Acquiescence2|Breach1
7/8/19 11:46,7/8/19 11:49,0,131.93.174.24,100,135,1,7/8/19 11:49,R_3oAOv4IXXYUAMWW,,,,,45.22019958,-93.96379852,anonymous,EN,25,1,2,,,2,3,4,2,3,1|3|4|2,2,1,4,2,2,3,4,4,3,2,3,4,2,2,1,4,25,1,,,26,1993,"Completed only high school or the equivalent (for example: GED), no college",2,female,1,"$40,000 to $59,999",3,50000,c9dbd488,8e2a1e0d,United States,desktop,Democratic,Republican,Democratic,Republican,Republican,Democrat,Democratic,Republican,Trump,FL_40,FL_47,FL_57,FL_44,Replication2|Replication1,Incompetence1|Breach2|Breach1|Acquiescence2|Acquiescence1|Hypocrisy1|Hypocrisy2|Incompetence2
7/8/19 11:47,7/8/19 11:49,0,131.93.146.161,100,109,1,7/8/19 11:49,R_0Cli49W8Ck7Cxvr,,,,,46.46380615,-90.15879822,anonymous,EN,25,3,,,3,4,3,3,3,3,3|1|4|2,3,1,4,4,2,2,2,4,2,2,4,2,2,1,1,6,25,1,,,24,1995,"Completed only high school or the equivalent (for example: GED), no college",2,male,0,"$40,000 to $59,999",3,50000,55e7b61d,a577d90b,United States,desktop,Republican,Democratic,Democratic,Republican,Democrat,Republican,Republican,Democratic,Obama,FL_41,FL_47,FL_56,FL_45,Replication1|Replication2,Incompetence2|Acquiescence1|Incompetence1|Breach1|Hypocrisy1|Hypocrisy2|Breach2|Acquiescence2
7/8/19 11:46,7/8/19 11:49,0,71.28.83.204,100,193,1,7/8/19 11:49,R_277mL0CqibVLNmx,,,,,35.13619995,-80.76730347,anonymous,EN,44,3,,,2,6,2,2,1,2,1|2|3|4,3,1,2,3,2,1,2,3,3,4,4,3,3,1,1,8,44,1,,Thanks for the HIT!  I did my best and hope the data is useful!,43,1976,Completed trade/technical/vocational training,3,male,0,"$60,000 to $84,999",4,72500,a806d9ba,0fe39647,United States,desktop,Democratic,Republican,Democratic,Republican,Democrat,Republican,Democratic,Republican,Trump,FL_40,FL_47,FL_56,FL_44,Replication2|Replication1,Acquiescence2|Hypocrisy2|Incompetence2|Acquiescence1|Hypocrisy1|Breach2|Breach1|Incompetence1
7/8/19 11:44,7/8/19 11:49,0,24.167.162.47,100,264,1,7/8/19 11:49,R_Xp5A2SMRsLsYfvz,,,,,36.03219604,-79.8588028,anonymous,EN,65,1,1,,,2,2,2,3,3,4|1|2|3,1,1,4,4,3,3,2,2,2,5,2,2,3,1,1,2,65,1,,,64,1955,"Completed associate degree only, no bachelor's degree (AA, AS or other)",4,male,0,"$10,000 to $24,999",1,17500,1092530b,12463254,United States,desktop,Republican,Democratic,Democratic,Republican,Republican,Democrat,Democratic,Republican,Trump,FL_41,FL_47,FL_57,FL_44,Replication2|Replication1,Incompetence2|Breach1|Acquiescence2|Incompetence1|Acquiescence1|Hypocrisy2|Hypocrisy1|Breach2
7/8/19 11:45,7/8/19 11:50,0,172.125.123.24,100,265,1,7/8/19 11:50,R_3P6Oql3rl1EiVzE,,,,,30.29029846,-81.50920105,anonymous,EN,27,1,1,,,1,1,2,2,2,1|2|4|3,2,1,2,4,3,2,1,1,4,3,3,3,4,1,1,5,27,1,,,26,1993,"Completed bachelor's degree (BA, AB, BS or other)",5,male,0,"$40,000 to $59,999",3,50000,63356536,16c5d318,United States,desktop,Republican,Democratic,Republican,Democratic,Democrat,Republican,Republican,Democratic,Obama,FL_41,FL_48,FL_56,FL_45,Replication1|Replication2,Incompetence1|Breach2|Incompetence2|Acquiescence2|Hypocrisy2|Hypocrisy1|Breach1|Acquiescence1
7/8/19 11:46,7/8/19 11:50,0,174.49.163.171,100,215,1,7/8/19 11:50,R_3neFTdebyZf2vIt,,,,,40.17779541,-77.23280334,anonymous,EN,37,2,,2,,5,2,3,2,2,1|4|3|2,4,1,4,3,3,2,2,3,1,2,2,1,3,2,1,5,37,1,,,38,1981,"Completed only high school or the equivalent (for example: GED), no college",2,female,1,"$40,000 to $59,999",3,50000,579e1772,3188a927,United States,desktop,Republican,Democratic,Republican,Democratic,Democrat,Republican,Republican,Democratic,Obama,FL_41,FL_48,FL_56,FL_45,Replication1|Replication2,Acquiescence1|Hypocrisy1|Incompetence2|Incompetence1|Breach1|Breach2|Acquiescence2|Hypocrisy2
7/8/19 11:45,7/8/19 11:50,0,98.160.165.102,100,270,1,7/8/19 11:50,R_2TzQUZmt7TPc8j2,,,,,36.09069824,-115.0886002,anonymous,EN,32,1,2,,,2,2,2,2,2,2|1|3|4,2,1,5,4,1,3,3,2,3,4,4,2,3,1,3,4,32,1,,,33,1986,"Completed associate degree only, no bachelor's degree (AA, AS or other)",4,male,0,"$25,000 to $39,999",2,32500,92e6b223,8a05407e,United States,desktop,Democratic,Republican,Democratic,Republican,Democrat,Republican,Democratic,Republican,Trump,FL_40,FL_47,FL_56,FL_44,Replication1|Replication2,Breach1|Hypocrisy1|Hypocrisy2|Acquiescence1|Incompetence2|Incompetence1|Acquiescence2|Breach2
7/8/19 11:47,7/8/19 11:50,0,73.148.231.128,100,163,1,7/8/19 11:50,R_bdz1xX0vyE9qKAN,,,,,31.28039551,-81.53050232,anonymous,EN,30,1,2,,,2,2,3,2,3,1|4|3|2,2,1,3,4,4,2,4,2,4,4,4,3,4,1,1,3,30,1,,,29,1990,"Completed bachelor's degree (BA, AB, BS or other)",5,male,0,"$10,000 to $24,999",1,17500,81bbc4a7,663d94b1,United States,desktop,Republican,Democratic,Republican,Democratic,Republican,Democrat,Democratic,Republican,Trump,FL_41,FL_48,FL_57,FL_44,Replication1|Replication2,Hypocrisy1|Acquiescence1|Breach2|Incompetence2|Hypocrisy2|Incompetence1|Acquiescence2|Breach1
7/8/19 11:47,7/8/19 11:50,0,68.188.252.60,100,163,1,7/8/19 11:50,R_6qWdw8zdz8f0yvD,,,,,43.42480469,-83.97450256,anonymous,EN,35,3,,,3,4,1,2,1,2,1|4|3|2,4,1,3,3,3,3,3,3,3,3,3,3,2,1,1,4,35,1,,,35,1984,"Completed only high school or the equivalent (for example: GED), no college",2,male,0,"$25,000 to $39,999",2,32500,8f2a54dc,d22faa6f,United States,desktop,Democratic,Republican,Democratic,Republican,Democrat,Republican,Republican,Democratic,Obama,FL_40,FL_47,FL_56,FL_45,Replication1|Replication2,Breach1|Acquiescence1|Breach2|Incompetence2|Acquiescence2|Hypocrisy1|Incompetence1|Hypocrisy2
7/8/19 11:44,7/8/19 11:50,0,108.22.204.6,100,367,1,7/8/19 11:50,R_2YblKqJwHNCg8du,,,,,39.6342926,-77.73370361,anonymous,EN,32,1,1,,,3,1,2,2,2,1|4|2|3,1,1,2,3,1,2,3,1,2,4,4,2,4,2,1,8,32,1,,Thank You,33,1986,"Completed bachelor's degree (BA, AB, BS or other)",5,female,1,"$85,000 to $114,999",5,100000,d5e34822,eccf1654,United States,desktop,Republican,Democratic,Democratic,Republican,Republican,Democrat,Democratic,Republican,Trump,FL_41,FL_47,FL_57,FL_44,Replication2|Replication1,Breach2|Incompetence1|Hypocrisy1|Incompetence2|Breach1|Acquiescence1|Hypocrisy2|Acquiescence2
7/8/19 11:48,7/8/19 11:51,0,108.66.4.224,100,171,1,7/8/19 11:51,R_1FmmjAYh7i8oCAL,,,,,37.2507019,-121.8359985,anonymous,EN,28,1,1,,,1,2,2,2,2,4|1|2|3,2,1,2,3,3,2,3,2,3,4,2,4,3,2,1,2,28,1,,,28,1991,"Completed associate degree only, no bachelor's degree (AA, AS or other)",4,female,1,"$10,000 to $24,999",1,17500,73a0e076,3520cb33,United States,desktop,Republican,Democratic,Republican,Democratic,Republican,Democrat,Democratic,Republican,Trump,FL_41,FL_48,FL_57,FL_44,Replication2|Replication1,Incompetence1|Acquiescence2|Hypocrisy1|Incompetence2|Acquiescence1|Breach2|Breach1|Hypocrisy2
7/8/19 11:45,7/8/19 11:51,0,24.246.235.192,100,320,1,7/8/19 11:51,R_Opx4EihgWjuhgDT,,,,,41.02870178,-74.64289856,anonymous,EN,35,2,,2,,5,2,3,2,2,3|4|1|2,2,1,4,4,5,2,4,2,5,5,5,4,4,1,1,7,35,1,,Well done.,35,1984,"Completed bachelor's degree (BA, AB, BS or other)",5,male,0,"$60,000 to $84,999",4,72500,cf2aba31,02ce0254,United States,desktop,Republican,Democratic,Republican,Democratic,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_48,FL_57,FL_45,Replication2|Replication1,Breach1|Incompetence1|Acquiescence2|Incompetence2|Acquiescence1|Hypocrisy2|Breach2|Hypocrisy1
7/8/19 11:48,7/8/19 11:51,0,66.25.50.30,100,151,1,7/8/19 11:51,R_1JXgwp0bQDVPT5p,,,,,32.85450745,-96.59909821,anonymous,EN,28,1,2,,,2,3,3,3,2,4|2|1|3,3,1,3,2,3,3,2,2,3,4,4,2,4,2,1,5,28,1,,,29,1990,"Completed bachelor's degree (BA, AB, BS or other)",5,female,1,"$25,000 to $39,999",2,32500,48ab533f,07cef41f,United States,desktop,Democratic,Republican,Democratic,Republican,Republican,Democrat,Republican,Democratic,Obama,FL_40,FL_47,FL_57,FL_45,Replication2|Replication1,Hypocrisy1|Incompetence2|Hypocrisy2|Acquiescence2|Breach2|Incompetence1|Acquiescence1|Breach1
7/8/19 11:45,7/8/19 11:51,0,74.243.143.193,100,355,1,7/8/19 11:51,R_1IEhumIv25w8lYO,,,,,36.34320068,-79.66419983,anonymous,EN,55,3,,,2,5,1,3,1,3,3|4|2|1,2,1,4,4,2,3,2,2,4,4,4,2,3,1,1,2,55,1,,,55,1964,"Completed associate degree only, no bachelor's degree (AA, AS or other)",4,male,0,"$10,000 to $24,999",1,17500,3da5d37a,cb8b07b8,United States,desktop,Republican,Democratic,Republican,Democratic,Republican,Democrat,Democratic,Republican,Trump,FL_41,FL_48,FL_57,FL_44,Replication2|Replication1,Hypocrisy1|Incompetence1|Incompetence2|Hypocrisy2|Breach2|Acquiescence2|Breach1|Acquiescence1
7/8/19 11:45,7/8/19 11:51,0,76.168.147.112,100,389,1,7/8/19 11:51,R_1k05GUdIe1j0NqY,,,,,34.07620239,-118.3029022,anonymous,EN,47,2,,2,,6,2,2,1,2,1|3|4|2,2,1,4,3,2,1,3,3,4,5,4,4,4,1,1,7,47,1,,,46,1973,"Completed bachelor's degree (BA, AB, BS or other)",5,male,0,"$60,000 to $84,999",4,72500,84339470,580e7d8b,United States,desktop,Republican,Democratic,Republican,Democratic,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_48,FL_57,FL_45,Replication1|Replication2,Hypocrisy2|Acquiescence2|Acquiescence1|Breach2|Incompetence1|Hypocrisy1|Incompetence2|Breach1
7/8/19 11:48,7/8/19 11:51,0,73.208.246.176,100,188,1,7/8/19 11:51,R_2E0l2BaKVoNWejL,,,,,41.80549622,-89.70539856,anonymous,EN,39,1,1,,,2,2,2,3,3,1|3|4|2,2,1,4,3,4,3,3,3,4,4,4,3,5,1,1,3,39,1,,,38,1981,"Completed master's degree (MA, MS, MEng, MEd, MBA, or other)",6,male,0,"$10,000 to $24,999",1,17500,6295b695,ce7505fe,United States,desktop,Democratic,Republican,Republican,Democratic,Republican,Democrat,Democratic,Republican,Trump,FL_40,FL_48,FL_57,FL_44,Replication2|Replication1,Acquiescence1|Incompetence2|Breach2|Incompetence1|Hypocrisy2|Breach1|Acquiescence2|Hypocrisy1
